name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Bishkek,2023-01-02T14:00:00,0,-3.5,-7,59.29,0,0,,0,2.4,4,10.8,90,1027,0,9,333,1.2,3,10,Clear,clear-day,"UCFM,38353199999"
Bishkek,2023-01-02T15:00:00,3.5,3.5,-6.5,47.83,0,0,,0,2.2,2.5,4.2,81,1029.7,90.6,19,292,1.1,3,10,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-02T16:00:00,2,-1.1,-6,55.43,0,0,,0,2,1.4,10.8,120,1027,0,9,161,0.6,2,10,Clear,clear-day,"UCFM,38353199999"
Bishkek,2023-01-02T17:00:00,2,-0.1,-6,55.43,0,0,,0,2,1.8,7.2,80,1027,0,9,79,0.3,1,10,Clear,clear-day,"UCFM,38353199999"
Bishkek,2023-01-02T18:00:00,1.1,1.1,-6.4,57.19,0,0,,0,2,4,3.5,140,1030.9,73.4,19,10,0,0,10,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-02T19:00:00,-4,-7.1,-7,79.63,0,0,,0,2,6.1,7.2,180,1027,0,6,0,,0,10,Clear,clear-night,"UCFM,38353199999"
Bishkek,2023-01-02T20:00:00,-6,-9.4,-8,85.75,0,0,,0,2,3.6,7.2,180,1027,0,3,0,,0,10,Clear,clear-night,"UCFM,38353199999"
Bishkek,2023-01-02T21:00:00,-2,-2,-5.5,76.58,0,0,,0,2,4.7,3.6,181,1031.9,54.9,2.9,0,,0,10,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-02T22:00:00,-7,-7,-8,92.57,0,0,,0,2,7.9,0,0,1027,0,2,0,,0,10,Clear,clear-night,"UCFM,38353199999"
Bishkek,2023-01-02T23:00:00,-8,-11.8,-9,92.51,0,0,,0,2.1,6.1,7.2,150,1026,50,2,0,,0,10,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2023-01-03T00:00:00,-4.8,-4.8,-7.8,79.25,0,0,,0,2.1,8.6,1.1,149,1031.8,58.4,1.1,0,,0,10,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-03T01:00:00,-10,-15.5,-11,92.38,0,0,,0,2.1,9.4,10.8,160,1026,50,1,0,,0,10,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2023-01-03T02:00:00,-8,-13.1,-9,92.51,0,0,,0,2.1,13,10.8,140,1025,50,1,0,,0,10,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2023-01-03T03:00:00,-4.1,-4.1,-7.4,77.98,0,0,,0,2.1,13.7,1,128,1029.9,33.3,1.1,0,,0,10,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-03T04:00:00,-7,-11.9,-9,85.63,0,0,,0,2.1,19.8,10.8,120,1024,50,4,0,,0,10,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2023-01-03T05:00:00,-4,-9.2,-8,73.71,0,0,,0,2.1,25.9,14.4,130,1023,50,4,0,,0,10,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2023-01-03T06:00:00,-2.5,-5.6,-9.3,59.49,0,0,,0,5.1,19.4,7.8,138,1027.2,52.9,5.7,0,,0,10,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-03T07:00:00,-5,-11.8,-10,67.97,0,0,,0,5.1,7.9,21.6,100,1020,0,8,0,,0,10,Clear,clear-night,"UCFM,38353199999"
Bishkek,2023-01-03T08:00:00,-4,-11.1,-10,63.04,0,0,,0,5.1,5.4,25.2,100,1019,100,10,0,,0,10,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2023-01-03T09:00:00,-0.5,-4.9,-11.2,44.47,0,0,,0,3.51,5,14.3,109,1022,79.4,19.2,4,0,0,10,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-03T10:00:00,-2,-5.9,-9,58.77,0,0,,0,5.1,6.8,10.8,110,1018,76.8,10,80,0.3,1,10,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2023-01-03T11:00:00,0,-2.5,-9,50.77,0,0,,0,5.1,7.6,7.2,170,1018,27.5,8,199,0.7,2,10,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2023-01-03T12:00:00,0.9,-1.6,-7.6,53.02,0,0,snow,0,5.1,5.4,7.6,251,1021.1,88.4,19.2,168,0.6,2,10,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-03T13:00:00,0,-3.5,-6,64.01,0.3,100,snow,0,5,3.6,10.8,200,1017,27.5,7,186,0.7,2,10,"Snow, Partially cloudy",snow,"UCFM,38353199999"
Bishkek,2023-01-03T14:00:00,1,-2.3,-5,64.25,0.1,100,snow,0,4.6,5,10.8,210,1017,27.5,9,221,0.8,2,10,"Snow, Partially cloudy",rain,"UCFM,38353199999"
Bishkek,2023-01-03T15:00:00,3.5,3.5,-6.9,46.67,0,0,snow,0,4.3,2.5,4.7,170,1020.9,88.4,10.4,173,0.6,2,10,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-03T16:00:00,3,0.1,-6,51.63,0.2,100,snow,0.1,4.4,2.5,10.8,130,1017,27.5,9,95,0.3,1,10,"Snow, Partially cloudy",snow,"UCFM,38353199999"
Bishkek,2023-01-03T17:00:00,1,-2.3,-4,69.27,0.2,100,snow,0.1,4.5,5,10.8,120,1017,27.5,7,42,0.2,0,10,"Snow, Partially cloudy",snow,"UCFM,38353199999"
Bishkek,2023-01-03T18:00:00,2.6,2.6,-6.4,51.48,0,0,snow,0.2,4.7,6.5,4.8,153,1020.3,88.5,10,5,0,0,10,Partially cloudy,snow,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-03T19:00:00,1,-3.1,-5,64.25,0,0,snow,0,4.8,9.4,14.4,130,1017,27.5,9,0,,0,10,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2023-01-03T20:00:00,1,-1.3,-5,64.25,0.4,100,snow,0.4,5.2,5.8,7.2,150,1018,27.5,9,0,,0,10,"Snow, Partially cloudy",snow,"UCFM,38353199999"
Bishkek,2023-01-03T21:00:00,1.7,1.7,-6.3,55.69,0,0,snow,0.3,5.5,7.2,4.2,40,1020.4,91.5,8.5,0,,0,10,Overcast,snow,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-03T22:00:00,0,-3.5,-3,80.23,0.1,100,snow,0.1,5.6,6.5,10.8,270,1018,100,10,0,,0,10,"Snow, Overcast",snow,"UCFM,38353199999"
Bishkek,2023-01-03T23:00:00,-1,-4.7,-2,92.92,0.2,100,snow,0.1,5.7,10.4,10.8,250,1018,100,8,0,,0,10,"Snow, Overcast",snow,"UCFM,38353199999"
Bishkek,2023-01-04T00:00:00,-0.3,-0.3,-3.3,80.45,0,0,,0,5.7,5,1.1,201,1023.4,100,6.6,0,,0,10,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-04T01:00:00,-1,-6.2,-3,86.29,0,0,,0,5.8,9.4,18,240,1021,100,1,0,,0,10,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2023-01-04T02:00:00,-1,-5.5,-1,100,0,0,snow,0,5.8,10.8,14.4,200,1021,100,1,0,,0,10,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2023-01-04T03:00:00,-0.6,-0.6,-1,96.84,0,0,snow,0.1,5.9,7.6,4.3,258,1026.5,100,1.1,0,,0,10,Overcast,snow,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-04T04:00:00,0,-3.5,0,100,0,0,snow,0.9,6.8,7.9,10.8,250,1024,100,1,0,,0,10,Overcast,snow,"UCFM,38353199999"
Bishkek,2023-01-04T05:00:00,0,-4.9,0,100,0,0,snow,0.8,7.6,4.7,18,240,1025,100,1,0,,0,10,Overcast,snow,"UCFM,38353199999"
Bishkek,2023-01-04T06:00:00,-0.8,-5.2,-1,98.01,0,0,snow,1.1,10.3,4.3,14.3,258,1030.8,100,1.1,0,,0,10,Overcast,snow,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-04T07:00:00,0,-3.5,-1,92.98,0,0,snow,0,11.5,11.2,10.8,240,1027,100,3,0,,0,10,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2023-01-04T08:00:00,0,-3.5,-1,92.98,0,0,snow,0.9,12.4,22.3,10.8,230,1028,100,7,0,,0,10,Overcast,snow,"UCFM,38353199999"
Bishkek,2023-01-04T09:00:00,-1,-3.2,-1.9,93.12,0,0,snow,0.4,15,13,6.2,270,1029.6,100,3.5,2,0,0,10,Overcast,snow,"UCFM,36911099999,38353199999"
Bishkek,2023-01-04T10:00:00,-1,-1,-1,100,0,0,,0,12.3,9.4,3.6,250,1029,100,3,47,0.2,0,10,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2023-01-04T11:00:00,0,0,-2,86.39,0,0,,0,11.6,5.8,3.6,220,1029,100,8,112,0.4,1,10,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2023-01-04T12:00:00,-0.3,-0.3,-1.6,91.38,16.807,100,"rain,snow",0,11,13.7,4.3,58,1033.7,100,9.7,143,0.5,1,10,"Snow, Rain, Overcast",snow,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-04T13:00:00,0,-2.5,-1,92.98,0,0,,0,10.3,17.6,7.2,110,1028,100,7,219,0.8,2,10,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2023-01-04T14:00:00,0,-4.3,-2,86.39,0,0,,0,9.6,18.4,14.4,120,1027,89,8,280,1,3,10,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2023-01-04T15:00:00,1.2,-2.4,-3.1,72.66,0,0,,0,9,17.3,12.3,95,1031.3,98.3,18.4,234,0.8,2,10,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-04T16:00:00,1,-3.7,-2,80.38,0,0,,0,8.5,10.1,18,120,1028,89,10,165,0.6,2,10,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2023-01-04T17:00:00,2,-1.8,-3,69.48,0,0,,0,8.4,7.6,14.4,140,1028,89,10,88,0.3,1,10,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2023-01-04T18:00:00,2.6,1.4,-3.1,66.12,0,0,,0,8.4,9,4.9,94,1031.8,98.3,18.4,11,0,0,10,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-04T19:00:00,3,-1.2,-4,60.06,0,0,,0,8.4,13.3,18,120,1028,100,10,0,,0,10,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2023-01-04T20:00:00,3,-1.6,-3,64.71,0,0,,0,8.4,20.5,21.6,120,1027,100,10,0,,0,10,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2023-01-04T21:00:00,1.8,-3.1,-3.9,65.86,0,0,,0,8.4,23.4,20.8,106,1027.7,90,10,0,,0,10,Partially cloudy,partly-cloudy-night,"UCFM,36911099999,38353199999"
Bishkek,2023-01-04T22:00:00,3,-1.6,-4,60.06,0,0,,0,8.4,23.4,21.6,110,1026,87.5,10,0,,0,10,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2023-01-04T23:00:00,3,0.1,-4,60.06,0,0,,0,8.4,10.8,10.8,130,1026,100,10,0,,0,10,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2023-01-05T00:00:00,3.1,1,-5.4,53.93,0.821,100,rain,0,8.4,7.9,7.7,156,1029,80.3,9.4,0,,0,10,"Rain, Partially cloudy",rain,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-05T01:00:00,3,-2.1,-4,60.06,0,0,,0,8.4,16.9,25.2,130,1024,60.8,10,0,,0,10,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2023-01-05T02:00:00,0,-4.9,-5,69.06,0,0,,0,8.4,31.7,18,110,1023,10.8,10,0,,0,10,Clear,clear-night,"UCFM,38353199999"
Bishkek,2023-01-05T03:00:00,3.2,0.6,-6.4,49.58,0,0,,0,8.4,26.6,9.5,155,1026.3,60.3,9.4,0,,0,10,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-05T04:00:00,1,-3.7,-5,64.25,0,0,,0,8.4,24.8,18,140,1022,97.9,10,0,,0,10,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2023-01-05T05:00:00,1,-3.1,-6,59.55,0,0,,0,8.4,15.1,14.4,140,1022,100,10,0,,0,10,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2023-01-05T06:00:00,3.1,0.1,-6.9,48.11,0,0,,0,12.8,20.2,11,152,1024.6,99.7,9.4,0,,0,10,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-05T07:00:00,0,-4.3,-6,64.01,0,0,,0,12.8,20.5,14.4,100,1021,91.3,10,0,,0,10,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2023-01-05T08:00:00,-3,-7.1,-6,79.78,0,0,,0,12.8,11.2,10.8,100,1022,100,10,0,,0,10,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2023-01-05T09:00:00,-0.8,-2.4,-6.2,66.55,0,0,,0,14.51,7.6,4.9,128,1025.9,80,19.2,5,0,0,10,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-05T10:00:00,-5,-9.5,-9,73.52,0,0,,0,12.8,8.3,10.8,140,1021,88.4,10,76,0.3,1,10,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2023-01-05T11:00:00,3,-0.6,-5,55.7,0,0,,0,12.7,9.4,14.4,110,1021,7.2,10,222,0.8,2,10,Clear,clear-day,"UCFM,38353199999"
Bishkek,2023-01-05T12:00:00,9.1,9.1,-2.9,42.54,0,0,,0,11.9,11.9,4.7,82,1021.3,27.4,19,356,1.3,4,10,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-05T13:00:00,4,0.1,-3,60.31,0,0,,0,10.9,13.7,18,70,1019,5,10,411,1.5,4,10,Clear,clear-day,"UCFM,38353199999"
Bishkek,2023-01-05T14:00:00,4,0.6,-4,55.97,0,0,,0,10,15.5,14.4,70,1018,5,10,429,1.5,4,10,Clear,clear-day,"UCFM,38353199999"
Bishkek,2023-01-05T15:00:00,10.6,10.6,-5.2,32.47,0,0,,0,9.2,9.4,7.3,76,1017.7,30,19.2,378,1.4,4,10,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-05T16:00:00,5,3.4,-3,56.24,0,0,,0,8.7,4.7,7.2,30,1017,8.4,10,276,1,3,10,Clear,clear-day,"UCFM,38353199999"
Bishkek,2023-01-05T17:00:00,5,5,-3,56.24,0,0,,0,8.7,6.5,3.6,103.9,1017,5.4,10,136,0.5,1,10,Clear,clear-day,"UCFM,38353199999"
Bishkek,2023-01-05T18:00:00,4.5,4.5,-3.5,55.89,0,0,,0,8.7,5.4,4.1,261,1019.8,30,19.2,16,0.1,0,10,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-05T19:00:00,0,-4.3,-4,74.46,0,0,,0,8.7,8.3,14.4,210,1016,0,7,0,,0,10,Clear,clear-night,"UCFM,38353199999"
Bishkek,2023-01-05T20:00:00,-3,-6,-5,86.08,0,0,,0,8.8,9.4,7.2,170,1016,0,2,0,,0,10,Clear,clear-night,"UCFM,38353199999"
Bishkek,2023-01-05T21:00:00,1.9,1.9,-4.7,61.55,0,0,,0,8.8,14.4,4.4,102,1019,72.4,2,0,,0,10,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-05T22:00:00,-5,-5,-7,85.86,0,0,,0,8.8,19.4,3.6,107.8,1016,0,2,0,,0,10,Clear,clear-night,"UCFM,38353199999"
Bishkek,2023-01-05T23:00:00,-6,-11.7,-7,92.63,0,0,,0,8.8,19.1,14.4,130,1016,27.5,2,0,,0,10,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2023-01-06T00:00:00,1.8,-0.6,-5,60.67,0,0,,0,8.7,25.9,8.2,135,1018.8,70.9,1.1,0,,0,10,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-06T01:00:00,-3,-7.1,-6,79.78,0,0,,0,8.7,22.7,10.8,100,1015,0,3,0,,0,10,Clear,clear-night,"UCFM,38353199999"
Bishkek,2023-01-06T02:00:00,2,-2.4,-5,59.81,0,0,,0,8.7,24.5,18,120,1014,0,5,0,,0,10,Clear,clear-night,"UCFM,38353199999"
Bishkek,2023-01-06T03:00:00,4.3,3.1,-4.4,53.22,0,0,,0,8.7,24.1,5.8,130,1017.6,88.2,8.5,0,,0,10,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-06T04:00:00,5,0.9,-4,52.19,0,0,,0,8.7,28.1,21.6,110,1013,27.5,10,0,,0,10,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2023-01-06T05:00:00,4,-0.4,-4,55.97,0,0,,0,8.5,18,21.6,120,1013,100,10,0,,0,10,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2023-01-06T06:00:00,5.3,4.3,-5.3,46.45,0,0,,0,10.3,11.5,5.5,84,1015.9,99.3,9.4,0,,0,10,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-06T07:00:00,6,3.1,-3,52.47,0,0,,0,10.3,13,14.4,130,1013,100,10,0,,0,10,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2023-01-06T08:00:00,6,2.6,-3,52.47,0,0,,0,9.9,12.2,18,130,1014,100,10,0,,0,10,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2023-01-06T09:00:00,4.7,3.6,-4.9,50.01,0,0,,0,11.51,9,5.3,174,1018.4,100,19.2,3,0,0,10,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-06T10:00:00,6,2.6,-2,56.5,0,0,,0,8.8,6.1,18,110,1016,100,10,46,0.2,0,10,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2023-01-06T11:00:00,8,6.9,-3,45.75,0,0,,0,8.1,8.6,7.2,110,1018,27.5,10,114,0.4,1,10,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2023-01-06T12:00:00,8.3,8.3,-2.7,45.55,0,0,,0,7.4,5.4,4.1,310,1021,88.5,19.2,198,0.7,2,10,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2023-01-06T13:00:00,7,4.3,-1,56.77,0,0,,0,6.7,3.6,14.4,230,1019,27.5,10,248,0.9,2,10,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
