Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Bishkek,PM2.5 - Principal,2021-01-06 12:00 AM,2021,01,06,00,297.5,348,Hazardous,238.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 01:00 AM,2021,01,06,01,210.2,260,Very Unhealthy,123.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 02:00 AM,2021,01,06,02,179.6,230,Very Unhealthy,149.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 03:00 AM,2021,01,06,03,173.3,224,Very Unhealthy,167.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 04:00 AM,2021,01,06,04,195.6,246,Very Unhealthy,218.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 05:00 AM,2021,01,06,05,173.3,224,Very Unhealthy,151.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 06:00 AM,2021,01,06,06,176.6,227,Very Unhealthy,180.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 07:00 AM,2021,01,06,07,144.7,197,Unhealthy,113.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 08:00 AM,2021,01,06,08,135.3,192,Unhealthy,126.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 09:00 AM,2021,01,06,09,135.1,192,Unhealthy,135.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 10:00 AM,2021,01,06,10,125.5,187,Unhealthy,116.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 11:00 AM,2021,01,06,11,118.7,184,Unhealthy,112.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 12:00 PM,2021,01,06,12,144.8,197,Unhealthy,172.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 01:00 PM,2021,01,06,13,170.2,221,Very Unhealthy,197.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 02:00 PM,2021,01,06,14,195.5,246,Very Unhealthy,221.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 03:00 PM,2021,01,06,15,176.0,226,Very Unhealthy,156.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 04:00 PM,2021,01,06,16,163.1,213,Very Unhealthy,150.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 05:00 PM,2021,01,06,17,118.9,184,Unhealthy,75.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 06:00 PM,2021,01,06,18,100.4,174,Unhealthy,82.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 07:00 PM,2021,01,06,19,101.2,175,Unhealthy,102.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 08:00 PM,2021,01,06,20,136.1,193,Unhealthy,171.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 09:00 PM,2021,01,06,21,144.0,197,Unhealthy,152.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 10:00 PM,2021,01,06,22,194.5,245,Very Unhealthy,245.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-06 11:00 PM,2021,01,06,23,219.2,269,Very Unhealthy,244.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 12:00 AM,2021,01,07,00,223.1,273,Very Unhealthy,227.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 01:00 AM,2021,01,07,01,235.0,285,Very Unhealthy,247.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 02:00 AM,2021,01,07,02,201.0,251,Very Unhealthy,167.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 03:00 AM,2021,01,07,03,216.5,266,Very Unhealthy,232.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 04:00 AM,2021,01,07,04,191.2,241,Very Unhealthy,166.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 05:00 AM,2021,01,07,05,174.6,225,Very Unhealthy,158.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 06:00 AM,2021,01,07,06,169.8,220,Very Unhealthy,165.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 07:00 AM,2021,01,07,07,139.4,194,Unhealthy,109.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 08:00 AM,2021,01,07,08,149.2,199,Unhealthy,159.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 09:00 AM,2021,01,07,09,191.1,241,Very Unhealthy,233.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 10:00 AM,2021,01,07,10,243.5,293,Very Unhealthy,296.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 11:00 AM,2021,01,07,11,227.2,277,Very Unhealthy,211.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 12:00 PM,2021,01,07,12,231.6,281,Very Unhealthy,236.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 01:00 PM,2021,01,07,13,230.8,281,Very Unhealthy,230.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 02:00 PM,2021,01,07,14,293.9,344,Hazardous,357.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 03:00 PM,2021,01,07,15,372.9,416,Hazardous,452.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 04:00 PM,2021,01,07,16,442.0,461,Hazardous,511.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 05:00 PM,2021,01,07,17,406.5,438,Hazardous,371.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 06:00 PM,2021,01,07,18,343.7,393,Hazardous,281.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 07:00 PM,2021,01,07,19,290.9,341,Hazardous,238.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 08:00 PM,2021,01,07,20,255.9,306,Hazardous,221.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 09:00 PM,2021,01,07,21,202.4,252,Very Unhealthy,149.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 10:00 PM,2021,01,07,22,145.2,197,Unhealthy,88.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-07 11:00 PM,2021,01,07,23,129.0,189,Unhealthy,113.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-08 12:00 AM,2021,01,08,00,116.0,182,Unhealthy,103.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-08 01:00 AM,2021,01,08,01,110.4,179,Unhealthy,105.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-08 02:00 AM,2021,01,08,02,141.7,196,Unhealthy,173.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-08 03:00 AM,2021,01,08,03,128.8,189,Unhealthy,116.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-08 04:00 AM,2021,01,08,04,155.3,206,Very Unhealthy,182.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-08 05:00 AM,2021,01,08,05,163.6,214,Very Unhealthy,172.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-08 06:00 AM,2021,01,08,06,161.8,212,Very Unhealthy,160.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-08 07:00 AM,2021,01,08,07,145.3,197,Unhealthy,129.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-08 08:00 AM,2021,01,08,08,116.1,182,Unhealthy,87.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-08 09:00 AM,2021,01,08,09,95.5,172,Unhealthy,75.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-08 10:00 AM,2021,01,08,10,85.2,166,Unhealthy,75.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-08 11:00 AM,2021,01,08,11,72.1,160,Unhealthy,59.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-08 12:00 PM,2021,01,08,12,69.5,158,Unhealthy,67.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-08 01:00 PM,2021,01,08,13,62.2,154,Unhealthy,55.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-08 02:00 PM,2021,01,08,14,39.1,110,Unhealthy for Sensitive Groups,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-08 03:00 PM,2021,01,08,15,70.5,159,Unhealthy,102.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-08 04:00 PM,2021,01,08,16,301.8,352,Hazardous,533.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-08 05:00 PM,2021,01,08,17,496.9,498,Hazardous,692.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-08 06:00 PM,2021,01,08,18,571.0,547,Hazardous,645.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-08 07:00 PM,2021,01,08,19,463.0,475,Hazardous,355.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-08 08:00 PM,2021,01,08,20,333.5,383,Hazardous,204.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2021-01-08 09:00 PM,2021,01,08,21,322.2,372,Hazardous,311.0,UG/M3,1 Hr,Valid
