name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Bishkek,2020-01-01T22:00:00,-6.5,-6.5,-6.5,100,0,0,,0,10.72,,3.6,110,,12.6,1.5,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-01T23:00:00,-6,-9.4,-6.5,96.29,0,0,,0,10.72,,7.2,80,,0,2.5,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-02T00:00:00,-3.3,-3.3,-5.5,85.12,0,0,,0,10.72,3.5,4.4,164,1024.3,0,6.6,0,,0,,Clear,clear-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-02T01:00:00,-6.5,-6.5,-8,89.05,0,0,,0,10.72,,1.8,60,,0,7,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-02T02:00:00,-7.5,-7.5,-9,88.96,0,0,,0,10.72,,1.8,286,,0,4,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-02T03:00:00,-7.9,-7.9,-8.8,93.05,0,0,,0,10.72,,3.2,308,,0,1,0,,0,,Clear,clear-night,"UCFM,38353199999,38229099999"
Bishkek,2020-01-02T04:00:00,-8,-10.9,-9,92.51,0,0,,0,10.72,,5.4,230,,0,1,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-02T05:00:00,-8.5,-8.5,-9.5,92.48,0,0,,0,10.72,,1.8,230,,0,1,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-02T06:00:00,-5,-5,-6.7,87.67,0,0,,0,10.72,,3,72,1023.4,0,1,0,,0,,Clear,clear-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-02T07:00:00,-8.5,-8.5,-10,88.87,0,0,,0,10.72,,3.6,188,,50,1,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2020-01-02T08:00:00,-9.5,-9.5,-10.5,92.42,0,0,,0,10.72,,3.6,186.8,,50,1,8,0,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2020-01-02T09:00:00,-5.7,-5.7,-7.7,85.83,0,0,,0,10.7,,4.1,178,1024.2,52.2,17.1,119.2,0.4,1,,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-02T10:00:00,-7,-7,-8.5,89.01,0,0,,0,10.68,,1.8,220,,50,1,266.8,1,3,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2020-01-02T11:00:00,-3.5,-3.5,-4.5,92.78,0,0,,0,10.66,,3.6,240,,0,1.5,379.8,1.4,4,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-02T12:00:00,1.4,-1.6,-4.7,64.07,0,0,,0,10.64,14.4,9.7,290,1021.2,27.5,17.4,439.1,1.6,4,,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-02T13:00:00,-1.5,-5.7,-4,83.1,0,0,,0,10.62,,12.6,275,,0,3.5,439.5,1.6,4,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-02T14:00:00,-1.5,-6.1,-4,83.04,0,0,,0,10.6,,14.4,275,,0,3.5,376.1,1.4,4,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-02T15:00:00,0.9,-1.6,-4,69.67,0,0,,0,10.58,,8,275,1020.6,89.7,17.7,259.8,0.9,3,,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-02T16:00:00,-4,-7.8,-6.5,82.78,0,0,,0,10.56,,9,300,,0,4.5,115.1,0.4,1,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-02T17:00:00,-4.5,-8.4,-7,82.65,0,0,,0,10.54,,9,285,,0,6.5,9.7,0,0,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-02T18:00:00,-1.7,-1.7,-3.8,85.51,0,0,,0,10.52,7.2,4.6,301,1022.6,37,18.3,0,,0,,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-02T19:00:00,-6.5,-10,-8,89.12,0,0,,0,10.5,,7.2,125,,0,3,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-02T20:00:00,-6,-9.4,-7.5,89.16,0,0,,0,10.48,,7.2,150,,0,3,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-02T21:00:00,-3.8,-3.8,-4.7,93.69,0,0,,0,10.47,,3.6,150,1024.2,89.7,2,0,,0,,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-02T22:00:00,-7,-10.6,-8,92.57,0,0,,0,10.45,,7.2,55,,0,1.5,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-02T23:00:00,-6.5,-10,-8,89.12,0,0,,0,10.43,,7.2,95,,0,1.5,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-03T00:00:00,-2.5,-2.5,-3.6,92.57,0,0,,0,10.41,7.2,3.6,85,1023.7,91.1,2,0,,0,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-03T01:00:00,-6,-6,-8,85.75,0,0,,0,10.39,,1.8,186.3,,0,2,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-03T02:00:00,-7.5,-10.3,-8.5,92.54,0,0,,0,10.37,,5.4,280,,0,1.5,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-03T03:00:00,-4.3,-7.5,-5,94.6,0,0,,0,10.35,,7.2,280,1024.1,89.8,1.1,0,,0,,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-03T04:00:00,-8.5,-12.4,-9.5,92.48,0,0,,0,10.33,,7.2,275,,0,1.5,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-03T05:00:00,-8,-11.8,-9,92.51,0,0,,0,10.31,,7.2,190,,0,3,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-03T06:00:00,-4.6,-7.8,-5.2,95.44,0,0,,0,10.29,,7.2,91,1026.7,90.9,2,0,,0,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-03T07:00:00,-6.5,-10.7,-7.5,92.6,0,0,,0,10.27,,9,105,,0,1.5,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-03T08:00:00,-2.5,-7.7,-5,82.97,0,0,,0,10.25,,16.2,150,,0,2.5,7.1,0,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-03T09:00:00,-2.8,-6.8,-5.1,84.35,0,0,,0,0,,10.6,162,1028,73.6,18.3,96.4,0.3,1,,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-03T10:00:00,0.5,-2.9,-4.5,69.16,0,0,,0,0,,10.8,185,,0,5.5,213.9,0.8,2,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-03T11:00:00,1.5,-0.1,-3.5,69.43,0,0,,0,0,,5.4,160,,0,6,296.3,1.1,3,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-03T12:00:00,2.8,2.8,-4.2,60.4,0,0,,0,0,,4,164,1026,99.7,18.1,332.9,1.2,3,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-03T13:00:00,1.5,0,-2.5,74.78,0,0,,0,0,,5.4,110,,100,5,336.3,1.2,3,,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2020-01-03T14:00:00,2,-0.1,-2.5,72.13,0,0,,0,0,,7.2,31,,50.5,5,270,1,3,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2020-01-03T15:00:00,3.7,3.7,-4.5,55.31,0,0,,0,0,,4,36,1024.7,99.7,17.1,207.8,0.7,2,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-03T16:00:00,2,2,-2,74.82,0,0,,0,0,,1.8,340.9,,75.2,3.5,102.9,0.4,1,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2020-01-03T17:00:00,1.5,-1.7,-2,77.51,0,0,,0,0,,10.8,305,,50,4.5,9.6,0,0,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2020-01-03T18:00:00,1.4,1.4,-2.2,76.91,0,0,,0,0,7.2,4.2,312,1026.8,92.1,18,0,,0,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-03T19:00:00,0,-3.5,-2.5,83.29,0,0,,0,0,,10.8,225,,0,5,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-03T20:00:00,-0.5,-3,-3,83.17,0,0,,0,0,,7.2,200,,0,3,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-03T21:00:00,0.3,0.3,-1.6,86.84,0,0,,0,0,,3.9,168,1027.7,73.2,2,0,,0,,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999"
Bishkek,2020-01-03T22:00:00,-3,-5.2,-4,92.81,0,0,,0,0,,5.4,80,,50,2,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2020-01-03T23:00:00,-4.5,-7.7,-4.5,100,0,0,,0,0,,7.2,90,,50,1.5,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2020-01-04T00:00:00,-1,-3.5,-4.3,78.26,0.012,100,"rain,snow",0,0,10.8,6.9,169,1027.6,52.2,1.5,0,,0,,"Snow, Rain, Partially cloudy",snow,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-04T01:00:00,-4.5,-6.9,-5.5,92.72,0,0,,0,0,,5.4,125,,50,2,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2020-01-04T02:00:00,-5,-9.5,-6,92.69,0,0,,0,0,,10.8,135,,25.2,2,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2020-01-04T03:00:00,-1.8,-5.4,-4.5,82.03,0,0,,0,0,,9.8,144,1027.7,11,2,0,,0,,Clear,clear-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-04T04:00:00,-4.5,-7.7,-5.5,92.72,0,0,,0,0,,7.2,145,,0,2,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-04T05:00:00,-3,-6,-5,86.08,0,0,,0,0,,7.2,140,,0,4,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-04T06:00:00,-1.4,-3.4,-4.5,79.61,0,0,,0,0,10.8,5.5,98,1027.2,91.3,3.9,0,,0,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-04T07:00:00,-2,-5.9,-5,79.93,0,0,,0,0,,10.8,105,,0,5.5,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-04T08:00:00,-2.5,-6.5,-5,82.97,0,0,,0,0,,10.8,110,,0,6,8.8,0,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-04T09:00:00,-2.9,-7.5,-5.1,84.81,0,0,,0,0,,12.6,99,1027.7,54.7,18.5,117.1,0.4,1,,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-04T10:00:00,-1,-5.9,-5,74.28,0,0,,0,0,,16.2,115,,0,6,256.1,0.9,3,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-04T11:00:00,0.5,-3.3,-4.5,69.22,0,0,,0,0,,12.6,105,,0,6,363.6,1.3,4,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-04T12:00:00,3.4,2.1,-4,58.53,0,0,,0,0,,5.5,80,1024.4,73.2,18.7,419,1.5,4,,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-04T13:00:00,2,-1.5,-3.5,66.91,0,0,,0,0,,12.6,50,,0,7,413.4,1.5,4,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-04T14:00:00,2.5,0.4,-3,67.07,0,0,,0,0,,7.2,15,,0,7.5,343.9,1.2,3,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-04T15:00:00,4.5,4.5,-3.2,57.34,0,0,,0,0,,4,34,1022.9,80.1,19.2,231.2,0.8,2,,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-04T16:00:00,3.5,3.5,-3,62.45,0,0,,0,0,,3.6,350,,99.3,10,99.2,0.4,1,,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2020-01-04T17:00:00,2,0.5,-2.5,72.13,0,0,,0,0,,5.4,320,,97.7,10,9.4,0,0,,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2020-01-04T18:00:00,1.9,-0.4,-2.7,71.81,0,0,,0,0,0,7.7,240,1024.7,90.6,18.8,0,,0,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-04T19:00:00,-0.5,-3,-3,83.17,0,0,,0,0,,7.2,210,,0,6,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-04T20:00:00,-1.5,-1.5,-3,89.48,0,0,,0,0,,1.8,0,,0,7,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-04T21:00:00,-0.8,-3.9,-2.6,87.33,0,0,,0,0,,8.9,105,1025.9,90.2,4.8,0,,0,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-04T22:00:00,-1,-5.1,-3.5,83.17,0,0,,0,0,,12.6,125,,0,4,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-04T23:00:00,-2,-5.9,-4.5,82.98,0,0,,0,0,,10.8,125,,0,4,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-05T00:00:00,-1.7,-4.5,-4.4,81.24,0,0,,0,0,,7.5,124,1024.5,27.4,2.9,0,,0,,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-05T01:00:00,-3.5,-7.7,-5.5,86.02,0,0,,0,0,,10.8,95,,0,3,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-05T02:00:00,-2.5,-7.7,-5,82.97,0,0,,0,0,,16.2,110,,0,4.5,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-05T03:00:00,-0.7,-0.7,-6.6,64.34,0,0,,0,0,,4.6,150,1023.3,54.7,4.3,0,,0,,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-05T04:00:00,-6.5,-11.3,-7.5,92.6,0,0,,0,0,,10.8,95,,0,4.5,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-05T05:00:00,-5,-9,-7,85.86,0,0,,0,0,,9,110,,0,6.5,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-05T06:00:00,-3.7,-3.7,-6.9,78.17,0,0,,0,0,,4.1,169,1023.9,0,5.7,0,,0,,Clear,clear-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-05T07:00:00,-6.5,-9.2,-8,89.05,0,0,,0,0,,5.4,130,,0,5,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-05T08:00:00,-7.5,-11.2,-9,89.03,0,0,,0,0,,7.2,135,,0,5,8.4,0,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-05T09:00:00,-3.8,-5.9,-7.6,75.26,0,0,,9.77,9.77,,5,208,1023.8,27.4,18.2,112,0.4,1,,Partially cloudy,snow,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-05T10:00:00,-2,-2,-6,74.09,0,0,,0,9.75,,3.6,181.9,,0,4,256.8,0.9,3,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-05T11:00:00,-0.5,-0.5,-5.5,69,0,0,,0,9.73,,3.6,180.5,,0,5,383.9,1.4,4,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-05T12:00:00,3.3,3.3,-6.1,50.13,0,0,,0,9.71,7.3,4.4,286,1019.8,27.4,18.6,458.3,1.6,5,,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-05T13:00:00,0.5,-1.9,-5,66.63,0,0,,0,9.69,,7.2,320,,0,8,464,1.7,5,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-05T14:00:00,2,-0.6,-4,64.48,0,0,,0,9.67,,9,265,,0,9,407.5,1.5,4,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-05T15:00:00,4,4,-6.2,47.67,0,0,,0,9.65,,4.7,314,1016.5,89.8,19,297.9,1.1,3,,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-05T16:00:00,2,-1.5,-3,69.48,0,0,,0,9.63,,12.6,270,,0,6.5,148.2,0.5,1,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-05T17:00:00,-1,-5.5,-3.5,83.11,0,0,,0,9.61,,14.4,285,,0,2.5,15.7,0.1,0,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-05T18:00:00,1.1,1.1,-3.3,72.6,0,0,,0,9.59,3.6,4.5,265,1016.8,72.5,18,0,,0,,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-05T19:00:00,-3.5,-6.5,-6,82.78,0,0,,0,9.57,,7.2,205,,0,2,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-05T20:00:00,-4.5,-7.7,-6,89.23,0,0,,0,9.55,,7.2,185,,0,2,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-05T21:00:00,-3,-6.6,-3.7,94.98,0,0,,0,9.53,,9,85,1018.3,0,1,0,,0,,Clear,clear-night,"38353099999,UCFM,36911099999,38353199999"
Bishkek,2020-01-05T22:00:00,-6.5,-10,-7,96.2,0,0,,0,9.51,,7.2,70,,0,1,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-05T23:00:00,-7,-7,-7.5,96.26,0,0,,0,9.49,,3.6,144,,0,1,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-06T00:00:00,-4.6,-4.6,-6.6,85.92,0,0,,0,9.48,7.2,4.5,191,1018.2,4.1,1.1,0,,0,,Clear,clear-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-06T01:00:00,-7,-11.9,-8,92.57,0,0,,0,9.46,,10.8,245,,0,1,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-06T02:00:00,-7,-11.9,-8,92.57,0,0,,0,9.44,,10.8,225,,0,1,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-06T03:00:00,-4.3,-8.5,-5.8,89.2,0,0,,0,9.42,,10.2,228,1018.5,4.1,1.1,0,,0,,Clear,clear-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-06T04:00:00,-8,-10.9,-9.5,88.92,0,0,,0,9.4,,5.4,90,,0,1,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-06T05:00:00,-7,-10.6,-8,92.57,0,0,,0,9.38,,7.2,120,,0,1,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-06T06:00:00,-5.2,-7.4,-6.2,92.45,0,0,,0,9.36,,4.9,132,1020,0,1.1,0,,0,,Clear,clear-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-06T07:00:00,-5,-9.5,-7,85.86,0,0,,0,9.34,,10.8,145,,0,1,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-06T08:00:00,-6,-10.7,-7,92.63,0,0,,0,9.32,,10.8,145,,0,1,7.6,0,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-06T09:00:00,-4.4,-8.3,-6.1,88.43,0,0,,0,0,,9,122,1020.8,90.4,17.9,76,0.3,1,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-06T10:00:00,-3,-7.6,-6,79.78,0,0,,0,0,,12.6,110,,0,3,157.5,0.6,2,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-06T11:00:00,-2,-6.7,-5,79.93,0,0,,0,0,,14.4,110,,0,3.5,222.5,0.8,2,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-06T12:00:00,1.2,-0.2,-3.1,73.51,0,0,,0,0,10.9,4.8,83,1018,72.9,18.2,234.3,0.8,2,,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-06T13:00:00,1,-1.3,-4.5,66.74,0,0,,0,0,,7.2,70,,0,4,223.9,0.8,2,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-06T14:00:00,3,3,-5.5,53.65,0,0,,0,0,,3.6,70,,0,5.5,196.3,0.7,2,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-06T15:00:00,4.2,4.2,-3,59.8,0,0,,0,0,,4.6,283,1016.5,54.2,18.4,136.9,0.5,1,,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-06T16:00:00,1.5,-1.2,-4,66.8,0,0,,0,0,,9,320,,0,4.5,62.3,0.2,1,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-06T17:00:00,-0.5,-3,-4,77.19,0,0,,0,0,,7.2,275,,0,3,6.4,0,0,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2020-01-06T18:00:00,0.7,0.7,-2.8,77.36,0,0,,0,0,7.2,4.2,275,1020.8,72.5,17.6,0,,0,,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2020-01-06T19:00:00,-2.5,-4.6,-5,82.91,0,0,,0,0,,5.4,200,,0,1.5,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-06T20:00:00,-2.5,-6,-4.5,86.13,0,0,,0,0,,9,155,,0,2,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2020-01-06T21:00:00,-0.7,-3.8,-3.3,82.1,0,0,,0,0,,8.9,154,1024.6,95.1,2,0,,0,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999,38229099999"
